"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","diff_date"
233160094,"Finish recording and release ""Tightrope Walk"" My debut Album","Classical Music","Music","USD",2011-02-15,6131.9,2011-01-16 08:16:55,1505,"failed",16,"US",1505,1505,6131.9,30
1043101202,"traveling show","Art","Art","USD",2011-03-04,80000,2011-01-18 01:58:08,3999,"failed",43,"US",3999,3999,80000,45
1955861174,"NEITHER/NOR - Documentary film on Indonesian transgenders","Documentary","Film & Video","GBP",2013-11-07,4000,2013-10-08 09:20:34,483,"failed",13,"GB",774.56,776.68,6432.11,30
1824946357,"Unearthing Shadows ""Beneath Reality"" Reality TV Series","Television","Film & Video","CAD",2015-05-08,75000,2015-04-23 00:21:05,115,"failed",5,"CA",93.87,95.02,61968.11,15
1985993657,"Contemplations of Dinner & Predatory Animals","Fiction","Publishing","USD",2011-12-18,3500,2011-11-17 05:41:03,310,"failed",7,"US",310,310,3500,31
277425138,"JOOGII J1 - An essential watch for modern city living","Product Design","Design","USD",2015-11-15,35000,2015-10-06 14:57:05,15401,"failed",81,"US",15401,15401,35000,40
1776769238,"Vivus Trading Card Game","Video Games","Games","AUD",2014-06-06,10000,2014-05-07 01:29:01,261,"failed",6,"AU",241.61,243.65,9335.32,30
1794320646,"Derek Hamm, Solo Artist","Music","Music","USD",2013-01-18,600,2012-11-19 21:02:15,610,"successful",17,"US",610,610,600,60
359502142,"Residential Acoustics: Sound blocking Curtains","Sound","Technology","USD",2015-07-17,40000,2015-06-19 18:06:21,714,"failed",9,"US",714,714,40000,28
1085861113,"Our Shawnee: A Louisville Story Program Book","Nonfiction","Publishing","USD",2013-11-16,8500,2013-10-16 17:47:19,10379,"successful",193,"US",10379,10379,8500,31
2134703659,"ExtraCore (Arduino Compatible)","Hardware","Technology","USD",2011-09-09,7200,2011-08-10 23:02:43,8136.01,"successful",162,"US",8136.01,8136.01,7200,30
246179772,"No One Knows the Son","Documentary","Film & Video","USD",2010-06-09,7000,2010-03-12 03:55:17,190,"failed",6,"US",190,190,7000,89
643032494,"La Loba Cantina","Spaces","Food","USD",2015-10-04,10000,2015-09-04 02:49:39,10425,"successful",51,"US",10425,10425,10000,30
1366596401,"Zombies 101 – A Horror Board & Card Game for 2-4 Players","Tabletop Games","Games","USD",2012-12-03,48000,2012-10-31 23:00:48,8607,"failed",143,"US",8607,8607,48000,33
532655795,"Sockskies: Finally, a trendier solution for losing socks!","Fashion","Fashion","USD",2013-06-08,3500,2013-05-08 15:07:47,3955,"successful",54,"US",3955,3955,3500,31
1641516236,"Printing Press for Peace","Art","Art","USD",2014-11-09,3000,2014-10-08 20:05:15,275,"failed",6,"US",275,275,3000,32
1051144532,"R.W. Fassbinder's Marilyn Monroe vs The Vampires","Performance Art","Art","USD",2016-11-30,2222,2016-10-27 12:33:21,2297,"successful",19,"US",342,2297,2222,34
1254729971,"Halloween Avenue, a horror-thriller film.","Narrative Film","Film & Video","USD",2011-12-09,10000,2011-11-08 17:46:17,930,"failed",13,"US",930,930,10000,31
1432620663,"All Terrain Cover: ultra-lightweight, strong, adaptable","Product Design","Design","USD",2014-12-09,12000,2014-11-09 23:19:10,5591,"failed",21,"US",5591,5591,12000,30
1538161835,"All We Can't See: Illustrating the Nauru Files","Art","Art","AUD",2017-12-14,10000,2017-11-14 11:02:33,10390,"successful",42,"AU",0,7974.52,7675.19,30
1330743160,"Publish Übermenschen Issue #1","Comics","Comics","USD",2013-02-25,1001,2013-01-26 23:52:23,273,"failed",14,"US",273,273,1001,30
1632411449,"Vampires Bite","Web","Journalism","NZD",2015-01-27,5000,2014-12-28 22:58:04,20,"failed",1,"NZ",15.52,14.52,3630.82,30
1390931098,"Print Release of A Series of Ordinary Adventures","Fiction","Publishing","USD",2012-05-16,350,2012-04-23 18:00:19,631,"successful",20,"US",631,631,350,23
711146179,"John Schlitt: The Christmas Project","Rock","Music","USD",2013-06-08,35000,2013-04-09 20:00:28,40066.42,"successful",424,"US",40066.42,40066.42,35000,60
318316751,"Flash Improv","Theater","Theater","USD",2011-05-06,2500,2011-04-06 17:29:05,2502,"successful",25,"US",2502,2502,2500,30
1751898728,"SURVIVOR X - Retro style platformer with a modern twist","Video Games","Games","GBP",2013-06-19,2400,2013-05-14 20:32:05,37,"failed",2,"GB",56.81,57.15,3707.02,36
1640555749,"The Original Handbandz™ | Ergonomic | No More Phone Drops","Product Design","Design","USD",2017-11-15,5000,2017-10-09 18:57:28,340,"failed",18,"US",339,340,5000,37
1890463687,"Ascendants: ""Family""","Film & Video","Film & Video","USD",2012-12-16,3000,2012-11-16 19:29:42,5405.01,"successful",39,"US",5405.01,5405.01,3000,30
1727342670,"GateMate - instant table and power, stores in front pocket!","Gadgets","Technology","CAD",2015-04-16,50000,2015-03-11 23:49:01,7253,"failed",93,"CA",5743.93,5949.47,41013.86,36
811215750,"99% (The Occupy Wall Street Collaborative Film)","Film & Video","Film & Video","USD",2012-01-14,17500,2011-12-05 23:39:25,20420.44,"successful",299,"US",20420.44,20420.44,17500,40
852675012,"Help make my new music video!","Narrative Film","Film & Video","USD",2010-09-19,8000,2010-08-03 01:13:17,0,"failed",0,"US",0,0,8000,47
130284490,"Oscuro Quintet First Album Release Project","World Music","Music","USD",2011-06-17,5000,2011-05-18 06:50:40,5550,"successful",118,"US",5550,5550,5000,30
488410901,"NIWA-Modern trends and classic shine of Nixie clock.2.0.","Product Design","Design","USD",2015-01-25,900,2015-01-15 22:44:22,5583,"successful",25,"US",5583,5583,900,10
894054428,"Fractured","Film & Video","Film & Video","USD",2011-10-28,50000,2011-09-28 06:34:43,0,"failed",0,"US",0,0,50000,30
1623596692,"BUTELKA","Product Design","Design","CAD",2016-05-31,6800,2016-05-10 19:45:25,9124,"successful",81,"CA",7056.18,6973.4,5197.19,21
1806404884,"Momentus CD release tour of Ontario featuring Ingrid Jensen","Jazz","Music","USD",2013-03-22,2000,2013-03-12 03:21:44,2190,"successful",55,"US",2190,2190,2000,10
1324295362,"The Blacker The Berry – The Book","Graphic Design","Design","USD",2017-08-12,2000,2017-07-03 21:49:34,9285.33,"successful",205,"US",1372,9285.33,2000,40
562230866,"They Don't Make Books About Uncles","Children's Books","Publishing","USD",2012-03-14,3200,2012-02-13 03:43:12,3669,"successful",97,"US",3669,3669,3200,30
1925379394,"The Nite Owl (unique candle and hemp seed oil soap making)","Candles","Crafts","USD",2015-09-17,3500,2015-08-18 04:15:11,64,"failed",2,"US",64,64,3500,30
2094544302,"Free2Dice – Aluminium Dice; Free to write anything!","Tabletop Games","Games","AUD",2016-10-14,5500,2016-09-19 09:07:34,2058,"failed",40,"AU",829.35,1570.03,4195.91,25
1053206305,"GRANDPARENTS LET'S TALK","Television","Film & Video","USD",2014-12-26,5000,2014-11-26 14:27:21,5,"failed",1,"US",5,5,5000,30
1130903954,"Child Access Bed and Bath, Parents' Accessible Home Design","Children's Books","Publishing","USD",2017-05-12,8579,2017-04-06 19:15:11,261,"failed",4,"US",1,261,8579,36
1549536717,"Mahalie Fields 1st Studio Album","Pop","Music","USD",2012-05-09,17000,2012-03-10 02:50:42,25,"failed",1,"US",25,25,17000,60
436268347,"Just Like We Used To Do","Film & Video","Film & Video","USD",2013-03-06,15550,2013-01-23 21:30:44,15681,"successful",107,"US",15681,15681,15550,42
1384431283,"Pint Glass Holder to Revolutionise the Beverage Industry","Product Design","Design","GBP",2014-05-22,10000,2014-04-22 21:23:58,1,"failed",1,"GB",1.68,1.68,16840.69,30
316291614,"We Invite You to Come ""Back to the 80's with StonyCold!""","Rock","Music","USD",2016-07-05,4400,2016-06-05 22:58:54,4826,"successful",65,"US",4826,4826,4400,30
1331670326,"David Mason","Apparel","Fashion","USD",2015-03-26,35000,2015-02-14 19:19:14,7005,"failed",66,"US",7005,7005,35000,40
840766200,"Chunky Pig Love","Food","Food","USD",2013-06-01,12500,2013-05-10 20:49:30,13175,"successful",66,"US",13175,13175,12500,22
611686167,"Noelle and Stephanie: Urban Beekeepers?","Community Gardens","Food","USD",2015-03-09,1000,2015-01-08 03:01:42,453,"failed",19,"US",453,453,1000,60
61171394,"Pledge, Restore & Fly in a 2 seater Spitfire T9","Design","Design","GBP",2015-08-14,3300000,2015-06-15 00:30:04,41340,"failed",45,"GB",64332.3,64634.15,5159474.67,60
398962413,"BISON BONE First EP","Country & Folk","Music","USD",2014-12-06,1250,2014-11-06 21:04:11,1465,"successful",27,"US",1465,1465,1250,30
1707762074,"Jason Smith Vlogs","Film & Video","Film & Video","CAD",2015-04-22,500,2015-04-02 00:32:22,0,"failed",0,"CA",0,0,412.58,20
680331505,"Unorthodox Volume 1","Jazz","Music","USD",2017-09-21,10000,2017-08-22 01:10:58,175,"failed",4,"US",100,175,10000,30
1400127730,"Rubber Duck challenge","Comedy","Film & Video","EUR",2015-03-09,150,2015-01-08 11:31:16,16,"failed",6,"NL",19,16.92,158.58,60
701581385,"DotWavs debut album","R&B","Music","USD",2017-06-01,2000,2017-05-02 01:16:53,60,"failed",2,"US",60,60,2000,30
1355243293,"MAD'INSECT","Farms","Food","EUR",2017-06-16,12500,2017-05-17 08:51:49,100,"failed",4,"FR",0,111.67,13958.68,30
1145198394,"Playing Card","Playing Cards","Games","CAD",2016-02-20,2200,2016-01-21 17:02:20,948,"failed",38,"CA",648.94,699.84,1624.1,30
772489502,"The Vagenda Relaunch","Publishing","Publishing","GBP",2013-06-12,2000,2013-05-13 11:49:21,2759.5,"successful",175,"GB",4238.77,4311.18,3124.61,30
468625844,"Aloha Friday #4","Photography","Photography","USD",2012-06-02,450,2012-05-17 21:47:44,661,"successful",36,"US",661,661,450,16
1080430567,"Tub-Time Treasures is growing!! It's time for a bigger tub!!","Art","Art","USD",2014-09-09,15000,2014-08-13 02:59:55,1504,"failed",28,"US",1504,1504,15000,27
1352264357,"Debut album and music video from Forever Town!","Rock","Music","USD",2013-09-11,5000,2013-08-12 21:39:41,300,"failed",6,"US",300,300,5000,30
367408572,"Craft Your Whiskey with Bitter Stix","Design","Design","USD",2015-11-13,8000,2015-10-14 21:16:13,2695,"failed",54,"US",2695,2695,8000,30
242317209,"Community Food Incubator","Food","Food","USD",2012-02-04,10000,2011-12-06 19:08:36,1335,"failed",29,"US",1335,1335,10000,60
1858257132,"Storytelling - an Environmental Perspective","Fiction","Publishing","USD",2011-01-31,3000,2011-01-01 23:12:20,25,"failed",1,"US",25,25,3000,30
230223402,"Destiny's Wildest Dream - Graphic Novel by Kevin L. Smith","Graphic Novels","Comics","USD",2014-12-04,5000,2014-11-04 01:32:51,162,"failed",7,"US",162,162,5000,30
976396070,"Startup Jargon Flashcards","Playing Cards","Games","USD",2016-12-01,3000,2016-10-18 11:23:56,395,"failed",6,"US",385,395,3000,44
462380953,"Save Our Symphony: Memphis","Classical Music","Music","USD",2014-04-08,25000,2014-02-07 05:41:39,28510,"successful",272,"US",28510,28510,25000,60
1921494408,"Doktor X #1","Comics","Comics","USD",2013-10-10,3500,2013-09-10 01:08:43,551,"failed",12,"US",551,551,3500,30
1519210626,"Historical sites","Places","Photography","USD",2014-08-28,7500,2014-07-29 01:19:49,0,"failed",0,"US",0,0,7500,30
1272319579,"Hand crafted Outdoor patio/yard furniture","Woodworking","Crafts","USD",2014-10-29,5000,2014-10-15 19:27:44,22,"failed",3,"US",22,22,5000,14
2123663903,"DATE YOUR MATE","Apps","Technology","USD",2017-05-28,8500,2017-03-29 14:39:41,0,"failed",0,"US",0,0,8500,60
1344496341,"Easyout - One-hand operated plug / Einhandstecker","Product Design","Design","EUR",2017-04-02,1000,2017-03-03 15:48:53,1126,"successful",27,"AT",64.25,1196.94,1063,30
967938750,"baked pugtato","Food Trucks","Food","CAD",2014-10-20,25000,2014-08-21 01:19:43,0,"failed",0,"CA",0,0,22301.52,60
737942894,"X'Cambó - A New Interactive Video Installation","Installations","Art","USD",2017-08-27,2000,2017-08-09 02:27:14,2015,"successful",21,"US",325,2015,2000,18
512584153,"Unexplained Confidential","Documentary","Film & Video","USD",2010-05-12,3300,2010-02-12 05:52:05,0,"failed",0,"US",0,0,3300,89
1412891870,"California Yak","Farms","Food","USD",2015-02-20,18000,2015-01-21 18:37:14,2444,"failed",40,"US",2444,2444,18000,30
1340553839,"GoGo Guide","Technology","Technology","USD",2017-12-04,15000,2017-10-05 20:52:39,0,"failed",0,"US",0,0,15000,60
1185405043,"HONEST PICKS A search engine that creates informed buyers.","Web","Technology","USD",2017-12-05,36000,2017-11-05 03:09:39,911,"failed",8,"US",841,911,36000,30
615063987,"Cyklone® Probably the Best Multi-Purpose Mixer Ever!","Hardware","Technology","GBP",2016-11-30,75000,2016-10-31 15:26:10,930,"failed",14,"GB",652.12,1173.99,94676.65,30
1133536986,"Molly & Blide","Film & Video","Film & Video","USD",2016-10-11,300,2016-09-27 21:20:06,6,"failed",2,"US",0,6,300,14
1696296063,"Why we RAN from IRAN,lesbian,gay,human rights","Documentary","Film & Video","USD",2015-06-08,10000,2015-05-06 06:09:42,60,"failed",2,"US",60,60,10000,33
1533045663,"The greatest band, unearthed...theatrical and musically dark","Music","Music","USD",2011-01-07,10000,2010-11-23 04:24:01,25,"failed",1,"US",25,25,10000,45
2146779377,"ghost -- a music video","Pop","Music","USD",2015-02-01,1000,2015-01-02 01:31:47,1080,"successful",32,"US",1080,1080,1000,30
1131542614,"Ten Chances, No Hustle: Experimental Art Residency and Book","Art","Art","USD",2012-07-09,4500,2012-06-21 20:25:43,2781,"failed",33,"US",2781,2781,4500,18
1369086092,"The RamRocket™: A Space Age Green Building System","Technology","Technology","USD",2013-06-13,250000,2013-04-29 18:00:13,14625,"failed",107,"US",14625,14625,250000,45
640249170,"A Kickstarter to learn how to use Kickstarter","Film & Video","Film & Video","USD",2016-04-25,5,2016-04-04 22:26:47,8,"successful",2,"US",8,8,5,21
307058637,"Poetry Crossing, from California Poets in the Schools","Poetry","Publishing","USD",2014-04-02,2625,2014-02-28 07:48:01,3972,"successful",90,"US",3972,3972,2625,33
1535179673,"Gorgon Music Production Company based in Toronto Canada","Rock","Music","CAD",2015-04-30,25000,2015-03-14 03:34:17,66,"failed",3,"CA",51.77,54.91,20798.67,47
2040597519,"High Five Co-op Brewery","Food","Food","USD",2014-10-23,15000,2014-08-24 18:25:54,4213,"failed",37,"US",4213,4213,15000,60
1472193501,"Masterize, distribute and publicize Ramsinga's first album","Electronic Music","Music","USD",2012-06-14,5176,2012-05-15 03:57:43,50,"failed",2,"US",50,50,5176,30
501946027,"bCLEAR","Apparel","Fashion","USD",2016-03-29,7500,2016-02-18 21:04:30,62,"failed",2,"US",62,62,7500,40
1728145057,"NEWYORKUSTAN, a Muslim American Series","Webseries","Film & Video","USD",2011-12-27,10000,2011-10-28 19:50:46,200,"failed",4,"US",200,200,10000,60
1615573981,"Bonnaroo Phenomenon: The New Mecca","Documentary","Film & Video","USD",2013-07-02,2000,2013-05-18 02:04:04,0,"failed",0,"US",0,0,2000,45
2018786627,"A Global Photo-Investigation of Prostitution and Trafficking","Photography","Photography","USD",2013-06-02,17000,2013-04-03 20:59:26,441,"failed",8,"US",441,441,17000,60
548612847,"The Farm - Cooked Up by Culinaria","Farms","Food","USD",2016-09-27,25000,2016-08-13 17:35:43,1786,"failed",8,"US",0,1786,25000,45
1584721251,"VERMILIO launches first kid's collection...","Childrenswear","Fashion","USD",2014-07-03,12000,2014-06-05 23:58:47,12969,"successful",160,"US",12969,12969,12000,28
31611763,"The Intrepid Girlbot: Volume One","Comics","Comics","USD",2011-09-05,7000,2011-07-07 21:30:09,8641.01,"successful",195,"US",8641.01,8641.01,7000,60
778434385,"Through the Flower Art Publication","Art Books","Publishing","USD",2014-04-24,500,2014-04-14 22:36:09,640,"successful",20,"US",640,640,500,10
545216421,"The Dead Nobodies - The Wake - new album on Vinyl!","Metal","Music","USD",2015-07-23,2000,2015-06-23 07:43:11,245,"failed",4,"US",245,245,2000,30
1575440413,"Looking Glass Wars: UnderFire","Graphic Novels","Comics","USD",2016-11-15,5000,2016-10-13 19:02:15,7604,"successful",155,"US",1536,7604,5000,33
1976549467,"KRAMPUS COLLECTION: HOLIDAY SHIRT, BADGE & CARD","Apparel","Fashion","USD",2015-11-18,999,2015-11-05 19:35:20,7279,"successful",169,"US",7279,7279,999,13
1572377973,"Groupthunk: Shit Just Got Real!","Fiction","Publishing","USD",2015-07-27,3000,2015-05-28 05:35:26,1,"failed",1,"US",1,1,3000,60
665980193,"AN IMMORTALS WAR","Fiction","Publishing","USD",2012-08-16,3000,2012-07-17 21:59:18,146,"failed",15,"US",146,146,3000,30
457966044,"Gathering Edible Wild Plants DVD","Documentary","Film & Video","USD",2013-08-22,350,2013-07-23 23:08:40,2225,"successful",97,"US",2225,2225,350,30
1812670231,"Revolutionize Space Access with a Reuseable Launch Vehicle","Space Exploration","Technology","AUD",2015-06-19,80000,2015-05-20 05:49:18,3882,"failed",27,"AU",3111.04,3006.04,61948.27,30
4118425,"Zen - Invisible Edition","Games","Games","USD",2015-09-29,2000,2015-09-09 16:41:48,0,"failed",0,"US",0,0,2000,20
1471750753,"Metrospective - photography project","People","Photography","GBP",2016-08-03,1600,2016-07-04 18:46:11,51,"failed",4,"GB",0,67.09,2104.65,30
1997878758,"Help Back Rhodes record an album!","Country & Folk","Music","USD",2016-11-15,3000,2016-10-26 04:09:10,3862,"successful",66,"US",1019,3862,3000,20
103401558,"Tyni Wallet RFID - Stylish , Slim and Secure.","Design","Design","USD",2016-09-15,1500,2016-08-09 18:30:34,48296,"successful",1349,"US",815,48296,1500,37
618383299,"Matthew Stawicki 2015 Fantasy Calendar","Illustration","Art","USD",2014-12-08,1500,2014-11-23 05:35:53,3035,"successful",39,"US",3035,3035,1500,15
1031330661,"Project Humanity","Experimental","Film & Video","USD",2016-12-04,5000,2016-11-04 19:32:50,5,"failed",1,"US",5,5,5000,30
2010412503,"Wubs","Product Design","Design","USD",2015-09-01,68000,2015-08-02 22:09:36,11250,"failed",245,"US",11250,11250,68000,30
265870868,"Small Foot - The Pocket Snowshoes: Carry Less, Explore More!","Product Design","Design","EUR",2015-10-24,20000,2015-09-24 09:21:51,20200,"successful",99,"DE",22481.26,22254.29,22033.95,30
161409957,"Forks of Ivy wants to record new music for you!","Music","Music","USD",2011-04-16,350,2011-03-01 05:14:51,380,"successful",6,"US",380,380,350,46
797058757,"History of Tourniquets","Thrillers","Film & Video","USD",2015-08-09,6500,2015-07-10 20:41:16,7065,"successful",34,"US",7065,7065,6500,30
450427849,"The SoulChorea Project","Hip-Hop","Music","USD",2010-07-20,2000,2010-04-21 06:11:16,505,"failed",11,"US",505,505,2000,90
210509001,"Nocturnal Films","Film & Video","Film & Video","USD",2015-08-19,30,2015-07-20 16:49:21,46,"successful",4,"US",46,46,30,30
1734423185,"Come and breathe. My first EP :-)","Faith","Music","GBP",2014-07-19,2000,2014-06-26 23:43:32,2267,"successful",45,"GB",3848.34,3851.18,3397.6,23
1115335533,"Enduring the Night: Stories by former girl soldiers","Nonfiction","Publishing","USD",2015-03-25,15000,2015-02-03 19:54:28,17030,"successful",173,"US",17030,17030,15000,50
405364918,"Rent a Garden","Farms","Food","USD",2014-09-03,40000,2014-08-04 18:44:35,5,"failed",1,"US",5,5,40000,30
776630875,"Kunst von Oleksii Gnievyshev","Painting","Art","EUR",2016-11-24,20000,2016-10-25 21:57:40,215,"failed",5,"DE",21.73,227.73,21183.97,30
2035759640,"DAWG-E'z","Spaces","Food","USD",2016-01-01,75000,2015-11-02 16:46:08,1,"failed",1,"US",1,1,75000,60
1014129451,"Love & Joy: An Orthodox Children's Calendar 2018","Calendars","Publishing","USD",2017-07-01,5750,2017-06-01 14:35:36,8131,"successful",153,"US",1534,8131,5750,30
1770387155,"Gary Burghoff's Christian Movie:Daniel's Lot-Promotion","Film & Video","Film & Video","USD",2010-12-23,25000,2010-11-08 00:01:24,1115,"failed",4,"US",1115,1115,25000,45
1105526468,"The valley food truck","Food Trucks","Food","USD",2015-10-16,25000,2015-09-16 07:11:49,0,"failed",0,"US",0,0,25000,30
925655826,"PLANNER ASSISTANT","Design","Design","USD",2015-11-24,16000,2015-10-15 17:55:32,1329,"failed",39,"US",1329,1329,16000,40
1662602852,"REMAINS OF JADE NEEDS YOUR SUPPORT TO HIT BIG WITH NEW CD!","Rock","Music","USD",2013-08-18,3500,2013-07-09 17:51:52,80,"failed",3,"US",80,80,3500,40
971373827,"Madam Q Couture","Accessories","Fashion","GBP",2014-12-05,1000,2014-11-05 01:06:56,1176,"successful",16,"GB",1877.99,1844.65,1568.58,30
14322064,"MyAudioSession: World's Most Personalised Music Experience","Wearables","Technology","HKD",2017-10-28,234170,2017-09-28 13:59:30,255994,"successful",139,"HK",9931.98,32809.65,30012.56,30
758966152,"WabiSabiZinez: NYC Rainbow Book Fair 2016","Zines","Publishing","USD",2016-03-22,300,2016-02-22 03:39:06,658,"successful",17,"US",658,658,300,29
445124279,"""Gordon Family Tree"" The Movie","Narrative Film","Film & Video","USD",2012-07-23,50000,2012-05-24 18:28:21,53920.11,"successful",263,"US",53920.11,53920.11,50000,60
827025263,"Jai's Natural Organic shaved Icee's & Pops","Food Trucks","Food","USD",2017-08-07,10000,2017-06-08 15:46:19,11,"failed",2,"US",0,11,10000,60
351914278,"New innovation in the floral industry by Carola","DIY","Crafts","USD",2015-12-25,25000,2015-11-25 04:39:45,0,"failed",0,"US",0,0,25000,30
136784536,"""The Traveler"" - A Sophomore Film about Time Travel","Shorts","Film & Video","USD",2011-03-13,1400,2011-02-11 01:13:44,1400,"successful",20,"US",1400,1400,1400,30
752067285,"Fabu Shu - Women's Shoes & Shoemaking School","Fashion","Fashion","USD",2012-05-15,3000,2012-03-16 14:06:39,3146.83,"successful",25,"US",3146.83,3146.83,3000,60
1583864139,"Miami Gamers Initiative","Video Games","Games","USD",2015-04-01,217567,2015-02-25 09:20:28,840,"failed",17,"US",840,840,217567,35
544322043,"Charlie Kaufman's Anomalisa","Animation","Film & Video","USD",2012-09-09,2e+05,2012-07-11 20:17:20,406237.35,"successful",5770,"US",406237.35,406237.35,2e+05,60
956595158,"Missionary products in Haitian Creole","Product Design","Design","USD",2015-04-20,22000,2015-03-23 16:45:25,0,"failed",0,"US",0,0,22000,28
77356226,""" From Dust to Metal "" Joe Paterno","Public Art","Art","USD",2016-08-28,50000,2016-07-29 17:45:27,5081,"failed",47,"US",0,5081,50000,30
572529799,"Southern South America","Places","Photography","USD",2015-09-14,1000,2015-07-31 17:08:51,0,"failed",0,"US",0,0,1000,45
1394910757,"The I Recycle Project","Fashion","Fashion","USD",2014-02-06,10000,2014-01-02 20:51:30,1525,"failed",43,"US",1525,1525,10000,35
1442648996,"The Total Cost of Hatred - A Documentary","Documentary","Film & Video","USD",2010-08-01,2500,2010-06-19 22:30:33,0,"failed",0,"US",0,0,2500,43
255460213,"Pr0code","Video Games","Games","EUR",2015-11-29,19999,2015-10-30 21:21:05,1,"failed",1,"DE",1.09,1.09,21802.98,30
1456534074,"Good Job Honey Album FUNDRAISER","Music","Music","USD",2016-04-01,17400,2016-03-02 22:17:44,1944,"failed",9,"US",1944,1944,17400,30
481061823,"Bring The Beat","Indie Rock","Music","USD",2015-03-29,2700,2015-01-28 19:45:33,0,"failed",0,"US",0,0,2700,60
368812575,"Pioneers of Bluegrass Music - Pushing into Post Production","Documentary","Film & Video","USD",2012-10-27,5000,2012-08-28 19:36:40,5200,"successful",95,"US",5200,5200,5000,60
1251228926,"Pink Lemonade Productions' Retro and Vintage Prop Project","Crafts","Crafts","GBP",2014-11-29,1000,2014-10-31 22:10:12,15,"failed",7,"GB",23.98,23.53,1568.58,29
616031166,"Nocked! True Tales of Robin Hood","Video Games","Games","USD",2017-01-14,1000,2016-12-15 18:56:54,2112,"successful",68,"US",1581,2112,1000,30
635087341,"Unsigned Artist Support Programme: Lisa Marie - Debut EP","Country & Folk","Music","EUR",2016-08-22,4900,2016-07-14 19:31:31,193,"failed",9,"IE",100.69,217.9,5532.1,39
165698930,"Farm Fresh Direct","Product Design","Design","USD",2017-01-11,20000,2016-11-22 22:13:32,1065,"failed",4,"US",15,1065,20000,50
575184456,"8ball bicycles","Product Design","Design","GBP",2014-05-09,20000,2014-03-30 03:12:22,92,"failed",2,"GB",152.92,155.14,33725.11,40
226013045,"$99 Mobile App Challenge","Technology","Technology","AUD",2014-08-14,99,2014-07-15 04:26:04,5,"failed",1,"AU",4.7,4.66,92.28,30
1551691662,"Hearts and Minds Reprint","Tabletop Games","Games","USD",2013-04-06,12000,2013-03-05 18:07:22,16134,"successful",221,"US",16134,16134,12000,32
153886941,"Cirque: Touring the Spinward Marches in Traveller5","Games","Games","USD",2013-04-01,8000,2013-03-01 02:32:54,12072,"successful",262,"US",12072,12072,8000,31
86477960,"America's Other Army Podcast","Journalism","Journalism","USD",2013-02-22,75000,2013-01-08 21:41:32,2195,"failed",28,"US",2195,2195,75000,45
1876433374,"The Dryad and the Mermaid","Mixed Media","Art","USD",2016-01-13,2500,2015-12-14 18:22:17,10,"failed",1,"US",10,10,2500,30
1704423319,"Finding My Father","Shorts","Film & Video","USD",2015-02-09,500,2015-01-19 19:59:43,526,"successful",12,"US",526,526,500,21
45296357,"Nite Art 17: experience art, artists and the city","Art","Art","AUD",2017-07-15,5000,2017-06-30 01:59:39,5003,"successful",39,"AU",144.47,3962.46,3960.08,15
1384659432,"VAULT Retractable LIP BALM","Product Design","Design","USD",2012-03-10,2000,2012-01-10 01:30:31,2476,"successful",116,"US",2476,2476,2000,60
260270764,"Pledge for better music","Hip-Hop","Music","USD",2014-10-31,10000,2014-09-10 22:36:09,1,"failed",1,"US",1,1,10000,51
1018731319,"Pig Floyd's BBQ","Food Trucks","Food","USD",2015-09-18,5000,2015-07-20 16:06:06,1625,"failed",9,"US",1625,1625,5000,60
353865846,"First Fruit Publishing - Launching A Publishing Company","Nonfiction","Publishing","USD",2014-12-11,11700,2014-11-11 15:39:29,0,"failed",0,"US",0,0,11700,30
127048520,"Hot Ash Camping Gear: Wood Burning Rocket Stove","Product Design","Design","USD",2015-12-01,10000,2015-11-03 20:52:39,10426,"successful",60,"US",10426,10426,10000,28
1766412827,"Coming Together","Dance","Dance","USD",2014-11-02,2500,2014-09-26 18:19:25,2820,"successful",43,"US",2820,2820,2500,37
1173064704,"Arma 3 map productions","Live Games","Games","USD",2016-01-06,7500,2015-11-07 18:37:18,10,"failed",1,"US",10,10,7500,60
343584204,"Homosexuals: The New Leper","Nonfiction","Publishing","USD",2012-06-20,2200,2012-05-21 17:54:30,0,"failed",0,"US",0,0,2200,30
616273608,"the Renaissance of Vintage Coffee","Food","Food","USD",2013-04-27,20000,2013-04-01 20:55:48,8768,"failed",111,"US",8768,8768,20000,26
1429055741,"Naruto Live Action Shorts","Shorts","Film & Video","USD",2012-04-28,300,2012-03-13 23:08:51,39,"failed",7,"US",39,39,300,46
2125857570,"Afghanistan Veteran Food Truck Dream!","Food Trucks","Food","USD",2015-01-16,20000,2014-12-17 16:56:20,1280,"failed",11,"US",1280,1280,20000,30
32867024,"JustIn - Citizen Journalism","Web","Technology","CAD",2014-10-04,6000,2014-09-09 20:12:40,0,"failed",0,"CA",0,0,5358.58,25
1553358710,"Snail: sending notes and inspirational letters","Publishing","Publishing","USD",2017-07-24,10000,2017-06-14 14:03:51,413,"failed",6,"US",18,413,10000,40
306640824,"Legends of Four Kingdoms; the card game.","Tabletop Games","Games","USD",2015-06-29,3888,2015-06-09 12:27:47,1822,"failed",88,"US",1822,1822,3888,20
1349831834,"Personal Stories & How YOU Can Start Your Own Blog (Book)","Nonfiction","Publishing","USD",2014-03-13,3500,2014-02-11 01:21:54,420,"failed",9,"US",420,420,3500,30
